L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
1,0,0,0,2,0,1,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,126,6.4705882353,7,0.1764705882,110,3,1,1,17,1,30,0.0588235294,85,0,1,1,11,7,0,38,1,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,19,3,0,2,Spam
0,1,0,0,3,0,3,contentsharing,1,0,0,1,0,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,29.25,4.7142857143,17,0,99,0,4,0,21,1.05,4,0,0,1,1,0,8,8,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,15,15,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,46,5.7142857143,6,0,40,0,1,0,7,1,3,0,0,1,1,0,19,12,3,0,3,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,14,1,0,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,12,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,9,3,0,2,Spam
1,0,0,0,4,0,1,web,0,0,0,1,1,1,0,29,1,0,0,0,0,0,0,60,9.1666666667,2,0,55,0,1,2,6,1,13,0.3333333333,0,2,1,0,7,10,1,0,2,Spam
0,1,0,2,3,29.5,2,thirdparty,0,1,0,1,0,1,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,17,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,54,4.5,8,0,45,0,1,0,10,1,2,0,0,1,1,0,13,13,1,0,2,Spam
1,0,0,0,2,0,1,thirdparty,0,0,0,1,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,11,1,0,2,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,178,0,Spam
1,0,10,0,3,0,5,contentsharing,0,0,0,1,0,1,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,12,1,0,2,Spam
0,1,0,2,3,25.5,2,thirdparty,0,1,0,1,0,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,17,1,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,1,0,2,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,17,0,1,1,15,20,0,709,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,34.5,4.0714285714,12,0,57,0,2,0,14,1,4,0,0,1,1,0,9,8,1,0,2,Spam
1,0,3,0,3,0,2,web,0,0,0,1,1,1,0,80,1,1,0,0,0,0,0,18,8.5,0,0,17,0,1,1,2,1,1,0.5,0,1,1,0,12,12,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,15,15,0,3539,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,25,0,1,1,18,17,0,151,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,35,0,0,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,1,0,2,Spam
0,1,0,1,3,6,5,mobile,1,0,0,1,0,1,1,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,12,1,0,3,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,148,0,Spam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,1,1,0,24,1,0,0,0,0,0,0,35,6.2,3,0,31,0,1,1,5,1,4,0.2,0,1,1,0,10,11,1,0,2,Spam
1,0,0,3,3,15.6666666667,1,contentsharing,1,0,0,1,0,1,1,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,15,8,0,0,Spam
1,0,0,1,3,9,1,contentsharing,0,0,0,1,0,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,19,17,1,0,2,Spam
0,1,3,0,3,0,4,contentsharing,1,0,0,1,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,15,16,1,0,3,Spam
0,1,0,2,3,26,2,thirdparty,0,1,0,1,0,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,15,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,83.5,4.4193548387,23,0,137,0,2,0,31,1.0689655172,5,0,0,2,1,0,13,9,1,0,3,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,58,4.9,17,0,98,0,2,0,20,1.1111111111,7,0,0,1,1,0,11,17,3,0,2,Spam
0,1,0,2,3,33,2,thirdparty,0,1,0,1,0,1,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,10,12,1,0,2,Spam
1,0,3,1,3,19,4,web,0,0,0,1,1,1,0,102,1,0,0,0,0,0,0,100.2,4.6222222222,76,0,416,0,5,1,90,1.1688311688,18,0.0111111111,19,0,1,1,20,13,0,114177,4,Spam
1,0,0,1,2,16,2,thirdparty,0,0,0,1,1,1,0,48,1,1,0,0,0,0,0,41,7.4,3,0.5,73,5,2,1,10,1,20,0.1,0,1,1,0,9,13,1,0,2,Spam
1,0,10,0,3,0,2,mobile,0,0,0,1,0,1,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,16,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,1,31,28,0,77,4,Spam
0,0,0,0,0,0,0,thirdparty,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,340,5.83,69,0,570,0,2,0,100,1.5384615385,29,0,3,0,0,1,9,0,0,0,1,Spam
1,0,1,0,2,0,1,web,0,0,0,1,1,1,0,26,1,1,0,0,0,0,0,76,5.7608695652,31,0.0217391304,260,1,4,3,46,1.0952380952,17,0.0652173913,12,0,1,1,19,17,0,634,3,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,9,1,0,2,Spam
1,0,0,0,3,0,2,web,0,0,0,1,1,0,0,38,1,0,0,0,0,0,0,117,6.8666666667,8,0,103,0,1,2,15,1,14,0.1333333333,0,1,1,0,12,12,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,28.1666666667,4.1470588235,29,0,141,0,6,0,34,1.0967741935,13,0,0,2,1,0,12,6,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,17,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,14,1,0,2,Spam
0,1,0,1,3,6,5,mobile,1,0,0,1,0,1,1,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,14,17,3,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,1,0,1,49,1,1,1,0,0,0,0,80.6666666667,5.8055555556,31,0,208,0,3,1,36,1.0909090909,15,0.0277777778,70,0,1,1,22,20,0,1516,3,Spam
1,0,0,0,3,0,1,contentsharing,0,0,0,1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,16,16,1,0,2,Spam
1,0,0,3,3,15.6666666667,1,contentsharing,1,0,0,1,0,1,1,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,12,0,0,0,2,Spam
1,0,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,24,27,1,0,2,Spam
1,0,0,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,16,17,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,13,1,0,2,Spam
1,0,4,0,3,0,4,web,0,0,0,1,1,1,0,93,1,0,0,0,0,0,0,67,4.5135135135,30,0.027027027,167,1,3,1,37,1.0571428571,17,0.027027027,27,0,1,1,11,10,0,1304,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,83,4.25,14,0,68,0,1,0,16,1,1,0,0,2,0,0,14,0,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,12,1,0,2,Spam
1,0,1,0,4,0,3,web,0,0,0,1,1,1,0,118,1,0,0,0,0,0,0,52,3.8181818182,36,0,168,0,4,1,44,1.1891891892,164,0.0227272727,0,1,1,0,12,24,1,0,2,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,14,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,33,32,1,0,3,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,26,19,1,0,3,Spam
1,0,0,1,3,13,1,contentsharing,0,0,0,1,0,1,1,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,13,0,4,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,79,0,1,1,15,14,0,29726,2,Spam
0,1,0,3,3,12.3333333333,2,thirdparty,0,1,0,1,0,1,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,12,16,0,0,Spam
1,0,0,0,2,0,1,mobile,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,32,4.5,6,0,27,0,1,1,6,1,5,0.1666666667,0,1,1,0,16,6,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,14,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,62.3333333333,5.3333333333,26,0,160,0,3,0,30,1.0344827586,12,0,0,2,1,0,13,24,1,0,2,Spam
1,0,0,3,3,23,1,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,11,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,87,0,1,1,26,24,0,499,3,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,17,0,1,1,15,20,0,709,2,Spam
1,0,0,0,3,0,3,contentsharing,1,0,0,1,1,1,0,65,1,0,0,0,0,0,0,13,6,0,0,12,0,1,1,2,1,1,0.5,0,1,0,0,11,0,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,14,0,1,1,14,12,0,1764,3,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,26.5,3.9130434783,17,0,90,0,4,0,23,1.0952380952,6,0,0,1,1,0,15,15,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,12,3,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,20,1,0,2,Spam
1,0,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,3,0,2,Spam
0,1,0,1,3,17,1,mobile,1,0,0,1,1,1,0,52,3,0,0,0,0,0,0,162,7.15,3,0,141,0,1,1,20,1,3,0.05,0,1,1,0,16,15,1,0,3,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,66.2857142857,4.734939759,72,0,389,0,7,0,83,1.2388059701,12,0,0,1,1,0,8,13,1,0,2,Spam
1,0,4,0,3,0,2,thirdparty,0,0,0,1,1,0,0,63,1,1,0,0,0,0,0,133.1538461538,4.8086522463,549,0,2873,0,26,1,601,1.7521865889,64,0.0016638935,92,0,1,1,7,14,0,319,2,Spam
1,0,0,4,3,14.5,1,web,0,0,0,1,1,1,0,59,3,0,0,0,0,1,0,59,59,0,0,59,0,1,2,1,1,4,2,0,1,1,0,12,12,4,0,2,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,17,17,1,0,2,Spam
1,0,5,0,3,0,3,mobile,0,0,0,1,1,1,0,69,1,0,0,0,0,0,0,68,4.75,10,0,56,0,1,1,12,1,1,0.0833333333,0,1,1,0,18,10,1,0,3,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,1,43,15,0,172,5,Spam
0,1,0,0,3,0,2,thirdparty,0,1,0,1,0,1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,10,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,0,1,0,1,0,1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,12,1,0,2,Spam
1,0,2,1,4,34,4,web,0,0,0,1,1,1,0,103,1,1,0,0,0,1,0,41,4.4375,11,0,69,0,2,1,16,1.0666666667,7,0.0625,41,0,1,1,7,13,0,219082,1,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,56.8,5.0416666667,38,0,240,0,5,0,48,1.0909090909,13,0,0,2,1,0,13,15,1,0,2,Spam
1,0,1,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,Spam
0,1,0,5,3,20.6,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,16,18,28,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,22,15,1,0,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,16,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,16,2,0,0,Spam
0,1,0,3,3,24,1,contentsharing,1,0,0,1,0,1,1,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,18,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,15,1,0,2,Spam
1,0,7,0,3,0,3,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,141,6.3448275862,47,0,364,0,3,1,58,1.2083333333,15,0.0172413793,12,0,0,1,20,0,0,779765,3,Spam
1,0,17,1,4,14,5,web,0,0,0,1,1,1,0,150,1,1,1,0,0,0,0,38.25,3.875,30,0,124,0,4,1,32,1.1034482759,3,0.03125,0,2,1,0,18,17,3,0,2,Spam
1,0,0,3,3,24.6666666667,1,mobile,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,16,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,58,3.72,21,0,93,0,2,0,25,1.0869565217,6,0,0,2,1,0,13,10,1,0,2,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,17,13,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,1,1,0,57,1,0,0,0,0,0,0,53,6.7142857143,5,0,47,0,1,1,7,1,1,0.1428571429,0,1,1,0,0,20,1,0,0,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,1,1,0,57,1,0,0,0,0,0,0,14,6.5,2,0,13,0,1,1,2,1,2,0.5,0,1,1,0,13,13,3,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,56,3.75,10,0,45,0,1,0,12,1,1,0,0,2,1,0,13,13,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,11,0,1,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,17,28,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,16,0,26344,0,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,15,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,102.2857142857,4.7698412698,43,0,580,0,7,0,126,1.2727272727,30,0,0,1,1,0,12,12,1,0,2,Spam
1,0,0,0,2,0,2,mobile,0,0,0,1,0,1,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,22,11,8,0,3,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,192,0,Spam
0,1,1,2,3,14,2,thirdparty,0,1,0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,11,0,1,0,2,Spam
1,0,12,0,3,0,2,web,0,0,0,1,0,1,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,18,21,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,15,1,0,2,Spam
0,1,0,3,3,12.3333333333,2,thirdparty,0,1,0,1,0,1,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,14,1,0,2,Spam
1,0,0,0,2,0,1,web,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,218.4444444444,5.6308724832,546,0,3335,0,18,1,596,1.8226299694,245,0.0016778523,3,0,0,1,6,0,0,0,1,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,10,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,15,3,0,2,Spam
0,1,0,1,3,6,5,mobile,1,0,0,1,0,1,1,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,18,24,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,96,5.4666666667,12,0,82,0,1,0,15,1,1,0,0,1,1,0,16,18,1,0,2,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,22,14,1,0,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,15,1,0,2,Spam
1,0,7,0,3,0,2,web,0,0,0,1,0,1,1,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,11,1,0,2,Spam
0,1,0,2,3,26,2,thirdparty,0,1,0,1,0,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,16,18,1,0,2,Spam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,1,1,0,18,1,0,0,0,0,0,0,62,6,3,0,52,0,1,2,9,1,11,0.2222222222,31,0,1,1,26,8,0,483446,5,Spam
1,0,0,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,7,1,0,2,Spam
1,0,2,5,3,20.8,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,12,1,0,2,Spam
0,1,0,2,3,24.5,2,thirdparty,0,1,0,1,0,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,16,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,9,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,1,1,0,17,0,61582,0,Spam
0,1,0,2,3,14,2,thirdparty,0,1,0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,10,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,52,3.652173913,20,0,84,0,2,0,23,1.0454545455,4,0,0,1,1,0,8,13,1,0,2,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,14,0,1,0,2,Spam
1,0,1,0,2,0,2,thirdparty,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,283,6.6375838926,103,0,971,0,4,1,149,1.419047619,57,0.0067114094,3,0,0,1,9,0,0,0,1,Spam
1,0,5,0,3,0,9,mobile,0,0,0,1,0,1,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,17,17,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,148,4.5185185185,25,0,122,0,1,0,27,1.125,3,0,0,1,1,0,11,13,1,0,2,Spam
1,0,0,0,3,0,1,web,0,0,0,1,1,1,0,29,1,0,0,0,0,0,0,215.4,6.3837569746,328,0,10100,0,55,1,1613,1.6978947368,1011,0.0006199628,0,0,0,0,17,0,0,0,3,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,25,0,1,1,15,7,0,5023,3,Spam
1,0,0,1,3,12,1,thirdparty,0,0,0,1,1,1,0,43,1,0,0,0,0,0,0,21,3.4,5,0,17,0,1,1,5,1,2,0.2,0,2,1,0,19,14,3,0,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,13,1,0,2,Spam
1,0,1,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,23,22,1,0,3,Spam
